COD_IBGE|NIVEL_IBGE|NIVEL_NOME|MUNICIPIO|POPULACAO|UF
2907004|N6|Município|Cardeal da Silva|9395|BA
2907103|N6|Município|Carinhanha|29118|BA
2907202|N6|Município|Casa Nova|73092|BA
2907301|N6|Município|Castro Alves|26369|BA
2907400|N6|Município|Catolândia|3619|BA
2907509|N6|Município|Catu|55222|BA
2907558|N6|Município|Caturama|9303|BA
2907608|N6|Município|Central|17293|BA
2907707|N6|Município|Chorrochó|11221|BA
2907806|N6|Município|Cícero Dantas|32636|BA
2907905|N6|Município|Cipó|17402|BA
2908002|N6|Município|Coaraci|16128|BA
2908101|N6|Município|Cocos|18835|BA
2908200|N6|Município|Conceição da Feira|22933|BA
2908309|N6|Município|Conceição do Almeida|17087|BA
2908408|N6|Município|Conceição do Coité|67394|BA
2908507|N6|Município|Conceição do Jacuípe|33631|BA
2908606|N6|Município|Conde|26223|BA
2908705|N6|Município|Condeúba|17113|BA
2908804|N6|Município|Contendas do Sincorá|4025|BA
2908903|N6|Município|Coração de Maria|22391|BA
2909000|N6|Município|Cordeiros|8667|BA
2909109|N6|Município|Coribe|14108|BA
2909208|N6|Município|Coronel João Sá|15549|BA
2909307|N6|Município|Correntina|32243|BA
2909406|N6|Município|Cotegipe|13756|BA
2909505|N6|Município|Cravolândia|5352|BA
2909604|N6|Município|Crisópolis|21219|BA
2909703|N6|Município|Cristópolis|13981|BA
2909802|N6|Município|Cruz das Almas|63923|BA
2909901|N6|Município|Curaçá|35065|BA
2910008|N6|Município|Dário Meira|10347|BA
2910057|N6|Município|Dias d'Ávila|83705|BA
2910107|N6|Município|Dom Basílio|12281|BA
2910206|N6|Município|Dom Macedo Costa|4072|BA
2910305|N6|Município|Elísio Medrado|8129|BA
2910404|N6|Município|Encruzilhada|15914|BA
2910503|N6|Município|Entre Rios|42014|BA
2910602|N6|Município|Esplanada|37902|BA
2910701|N6|Município|Euclides da Cunha|61112|BA
2910727|N6|Município|Eunápolis|115360|BA
2910750|N6|Município|Fátima|17801|BA
2910776|N6|Município|Feira da Mata|5656|BA
2910800|N6|Município|Feira de Santana|624107|BA
2910859|N6|Município|Filadélfia|16314|BA
2910909|N6|Município|Firmino Alves|5641|BA
2911006|N6|Município|Floresta Azul|10525|BA
2911105|N6|Município|Formosa do Rio Preto|26111|BA
2911204|N6|Município|Gandu|32778|BA
2911253|N6|Município|Gavião|4417|BA
2911303|N6|Município|Gentio do Ouro|11284|BA
2911402|N6|Município|Glória|15247|BA
2911501|N6|Município|Gongogi|6852|BA
2911600|N6|Município|Governador Mangabeira|20800|BA
2911659|N6|Município|Guajeru|6371|BA
2911709|N6|Município|Guanambi|85353|BA
2911808|N6|Município|Guaratinga|20565|BA
2911857|N6|Município|Heliópolis|12946|BA
2911907|N6|Município|Iaçu|23950|BA
2912004|N6|Município|Ibiassucê|8849|BA
2912103|N6|Município|Ibicaraí|21083|BA
2912202|N6|Município|Ibicoara|19990|BA
2912301|N6|Município|Ibicuí|16262|BA
2912400|N6|Município|Ibipeba|18421|BA
2912509|N6|Município|Ibipitanga|14989|BA
2912608|N6|Município|Ibiquera|4047|BA
2912707|N6|Município|Ibirapitanga|23433|BA
2912806|N6|Município|Ibirapuã|8740|BA
2912905|N6|Município|Ibirataia|14476|BA
2913002|N6|Município|Ibitiara|16463|BA
2913101|N6|Município|Ibititá|17048|BA
2913200|N6|Município|Ibotirama|27076|BA
2913309|N6|Município|Ichu|6232|BA
2913408|N6|Município|Igaporã|15661|BA
2913457|N6|Município|Igrapiúna|12963|BA
2913507|N6|Município|Iguaí|27006|BA
2913606|N6|Município|Ilhéus|157639|BA
2913705|N6|Município|Inhambupe|40720|BA
2913804|N6|Município|Ipecaetá|14229|BA
2913903|N6|Município|Ipiaú|45969|BA
2914000|N6|Município|Ipirá|59281|BA
2914109|N6|Município|Ipupiara|9954|BA
2914208|N6|Município|Irajuba|7295|BA
2914307|N6|Município|Iramaia|7874|BA
2914406|N6|Município|Iraquara|25728|BA
2914505|N6|Município|Irará|29305|BA
2914604|N6|Município|Irecê|74050|BA
2914653|N6|Município|Itabela|30901|BA
2914703|N6|Município|Itaberaba|64795|BA
2914802|N6|Município|Itabuna|214123|BA
2914901|N6|Município|Itacaré|29051|BA
2915007|N6|Município|Itaeté|16164|BA
2915106|N6|Município|Itagi|12140|BA
2915205|N6|Município|Itagibá|14331|BA
2915304|N6|Município|Itagimirim|6784|BA
2915353|N6|Município|Itaguaçu da Bahia|14650|BA
2915403|N6|Município|Itaju do Colônia|6515|BA
2915502|N6|Município|Itajuípe|20309|BA
2915601|N6|Município|Itamaraju|64423|BA
2915700|N6|Município|Itamari|7971|BA
2915809|N6|Município|Itambé|22474|BA
2915908|N6|Município|Itanagra|6433|BA
2916005|N6|Município|Itanhém|19231|BA
2916104|N6|Município|Itaparica|22440|BA
2916203|N6|Município|Itapé|8300|BA
2916302|N6|Município|Itapebi|10173|BA
2916401|N6|Município|Itapetinga|77408|BA
2916500|N6|Município|Itapicuru|36173|BA
2916609|N6|Município|Itapitanga|10284|BA
2916708|N6|Município|Itaquara|8375|BA
2916807|N6|Município|Itarantim|19937|BA
2916856|N6|Município|Itatim|14588|BA
2916906|N6|Município|Itiruçu|12482|BA
2917003|N6|Município|Itiúba|36140|BA
2917102|N6|Município|Itororó|20394|BA
2917201|N6|Município|Ituaçu|19095|BA
2917300|N6|Município|Ituberá|28870|BA
2917334|N6|Município|Iuiu|11038|BA
2917359|N6|Município|Jaborandi|8176|BA
2917409|N6|Município|Jacaraci|14855|BA
2917508|N6|Município|Jacobina|80749|BA
2917607|N6|Município|Jaguaquara|54913|BA
2917706|N6|Município|Jaguarari|33915|BA
2917805|N6|Município|Jaguaripe|19162|BA
2917904|N6|Município|Jandaíra|10742|BA
2918001|N6|Município|Jequié|156277|BA
2918100|N6|Município|Jeremoabo|40832|BA
2918209|N6|Município|Jiquiriçá|14576|BA
2918308|N6|Município|Jitaúna|10470|BA
2918357|N6|Município|João Dourado|25606|BA
2918407|N6|Município|Juazeiro|219544|BA
2918456|N6|Município|Jucuruçu|8856|BA
2918506|N6|Município|Jussara|15241|BA
2918555|N6|Município|Jussari|5706|BA
2918605|N6|Município|Jussiape|5777|BA
2918704|N6|Município|Lafaiete Coutinho|3663|BA
2918753|N6|Município|Lagoa Real|15870|BA
2918803|N6|Município|Laje|24214|BA
2918902|N6|Município|Lajedão|3993|BA
2919009|N6|Município|Lajedinho|3735|BA
2919058|N6|Município|Lajedo do Tabocal|8591|BA
2919108|N6|Município|Lamarão|8078|BA
2919157|N6|Município|Lapão|27323|BA
2919207|N6|Município|Lauro de Freitas|204669|BA
2919306|N6|Município|Lençóis|11586|BA
2919405|N6|Município|Licínio de Almeida|12357|BA
2919504|N6|Município|Livramento de Nossa Senhora|46372|BA
2919553|N6|Município|Luís Eduardo Magalhães|92671|BA
2919603|N6|Município|Macajuba|11318|BA
2919702|N6|Município|Macarani|19056|BA
2919801|N6|Município|Macaúbas|50481|BA
2919900|N6|Município|Macururé|7752|BA
2919926|N6|Município|Madre de Deus|21754|BA
2919959|N6|Município|Maetinga|2386|BA
2920007|N6|Município|Maiquinique|10294|BA
2920106|N6|Município|Mairi|18535|BA
2920205|N6|Município|Malhada|16875|BA
2920304|N6|Município|Malhada de Pedras|8326|BA
2920403|N6|Município|Manoel Vitorino|12944|BA
2920452|N6|Município|Mansidão|13822|BA
2920502|N6|Município|Maracás|19973|BA
2920601|N6|Município|Maragogipe|44902|BA
2920700|N6|Município|Maraú|20664|BA
2920809|N6|Município|Marcionílio Souza|10357|BA
2920908|N6|Município|Mascote|13619|BA
2921005|N6|Município|Mata de São João|47643|BA
2921054|N6|Município|Matina|12359|BA
2921104|N6|Município|Medeiros Neto|22741|BA
2921203|N6|Município|Miguel Calmon|25771|BA
2921302|N6|Município|Milagres|10838|BA
2921401|N6|Município|Mirangaba|18603|BA
2921450|N6|Município|Mirante|8264|BA
2921500|N6|Município|Monte Santo|49145|BA
2921609|N6|Município|Morpará|8476|BA
2921708|N6|Município|Morro do Chapéu|35466|BA
2921807|N6|Município|Mortugaba|12063|BA
2921906|N6|Município|Mucugê|8725|BA
2922003|N6|Município|Mucuri|42729|BA
2922052|N6|Município|Mulungu do Morro|10469|BA
2922102|N6|Município|Mundo Novo|27153|BA
2922201|N6|Município|Muniz Ferreira|7464|BA
2922250|N6|Município|Muquém do São Francisco|11479|BA
2922300|N6|Município|Muritiba|29420|BA
2922409|N6|Município|Mutuípe|22340|BA
2922508|N6|Município|Nazaré|28661|BA
2922607|N6|Município|Nilo Peçanha|14156|BA
2922656|N6|Município|Nordestina|13197|BA
2922706|N6|Município|Nova Canaã|16482|BA
2922730|N6|Município|Nova Fátima|7830|BA
2922755|N6|Município|Nova Ibiá|6518|BA
2922805|N6|Município|Nova Itarana|8328|BA
2922854|N6|Município|Nova Redenção|9126|BA
2922904|N6|Município|Nova Soure|27047|BA
2923001|N6|Município|Nova Viçosa|44170|BA
2923035|N6|Município|Novo Horizonte|12653|BA
2923050|N6|Município|Novo Triunfo|15445|BA
2923100|N6|Município|Olindina|28373|BA
2923209|N6|Município|Oliveira dos Brejinhos|21797|BA
2923308|N6|Município|Ouriçangas|8575|BA
2923357|N6|Município|Ourolândia|17567|BA
2923407|N6|Município|Palmas de Monte Alto|21840|BA
2923506|N6|Município|Palmeiras|9123|BA
2923605|N6|Município|Paramirim|21777|BA
2923704|N6|Município|Paratinga|32274|BA
2923803|N6|Município|Paripiranga|29124|BA
2923902|N6|Município|Pau Brasil|9550|BA
2924009|N6|Município|Paulo Afonso|119213|BA
2924058|N6|Município|Pé de Serra|13535|BA
2924108|N6|Município|Pedrão|7438|BA
2924207|N6|Município|Pedro Alexandre|16698|BA
2924306|N6|Município|Piatã|16854|BA
2924405|N6|Município|Pilão Arcado|35295|BA
2924504|N6|Município|Pindaí|16308|BA
2924603|N6|Município|Pindobaçu|20048|BA
2924652|N6|Município|Pintadas|10353|BA
2924678|N6|Município|Piraí do Norte|10050|BA
2924702|N6|Município|Piripá|10253|BA
2924801|N6|Município|Piritiba|25162|BA
2924900|N6|Município|Planaltino|9415|BA
2925006|N6|Município|Planalto|26581|BA
2925105|N6|Município|Poções|46885|BA
2925204|N6|Município|Pojuca|40401|BA
2925253|N6|Município|Ponto Novo|14729|BA
2925303|N6|Município|Porto Seguro|152529|BA
2925402|N6|Município|Potiraguá|6623|BA
2925501|N6|Município|Prado|28214|BA
2925600|N6|Município|Presidente Dutra|15180|BA
2925709|N6|Município|Presidente Jânio Quadros|12028|BA
2925758|N6|Município|Presidente Tancredo Neves|28272|BA
2925808|N6|Município|Queimadas|25428|BA
2925907|N6|Município|Quijingue|27672|BA
2925931|N6|Município|Quixabeira|8939|BA
2925956|N6|Município|Rafael Jambeiro|22643|BA
2926004|N6|Município|Remanso|41324|BA
2926103|N6|Município|Retirolândia|14588|BA
2926202|N6|Município|Riachão das Neves|22330|BA
2926301|N6|Município|Riachão do Jacuípe|33498|BA
2926400|N6|Município|Riacho de Santana|35757|BA
2926509|N6|Município|Ribeira do Amparo|14631|BA
2926608|N6|Município|Ribeira do Pombal|54097|BA
2926657|N6|Município|Ribeirão do Largo|4896|BA
2926707|N6|Município|Rio de Contas|12878|BA
2926806|N6|Município|Rio do Antônio|15521|BA
2926905|N6|Município|Rio do Pires|11672|BA
2927002|N6|Município|Rio Real|41209|BA
2927101|N6|Município|Rodelas|9548|BA
2927200|N6|Município|Ruy Barbosa|30900|BA
2927309|N6|Município|Salinas da Margarida|16047|BA
2927408|N6|Município|Salvador|2900319|BA
2927507|N6|Município|Santa Bárbara|20971|BA
2927606|N6|Município|Santa Brígida|13917|BA
2927705|N6|Município|Santa Cruz Cabrália|28058|BA
2927804|N6|Município|Santa Cruz da Vitória|6241|BA
2927903|N6|Município|Santa Inês|10583|BA
2928000|N6|Município|Santaluz|37704|BA
2928059|N6|Município|Santa Luzia|12308|BA
2928109|N6|Município|Santa Maria da Vitória|39707|BA
2928208|N6|Município|Santana|26792|BA
2928307|N6|Município|Santanópolis|8987|BA
2928406|N6|Município|Santa Rita de Cássia|28613|BA
2928505|N6|Município|Santa Terezinha|10520|BA
2928604|N6|Município|Santo Amaro|60190|BA
2928703|N6|Município|Santo Antônio de Jesus|103204|BA
2928802|N6|Município|Santo Estêvão|53666|BA
2928901|N6|Município|São Desidério|34764|BA
2928950|N6|Município|São Domingos|9085|BA
2929008|N6|Município|São Félix|14784|BA
2929057|N6|Município|São Félix do Coribe|15543|BA
2929107|N6|Município|São Felipe|21083|BA
2929206|N6|Município|São Francisco do Conde|40664|BA
2929255|N6|Município|São Gabriel|18785|BA
2929305|N6|Município|São Gonçalo dos Campos|38315|BA
2929354|N6|Município|São José da Vitória|5562|BA
2929370|N6|Município|São José do Jacuípe|10546|BA
2929404|N6|Município|São Miguel das Matas|11733|BA
2929503|N6|Município|São Sebastião do Passé|44554|BA
2929602|N6|Município|Sapeaçu|17421|BA
2929701|N6|Município|Sátiro Dias|17330|BA
2929750|N6|Município|Saubara|12163|BA
2929800|N6|Município|Saúde|12971|BA
2929909|N6|Município|Seabra|44370|BA
2930006|N6|Município|Sebastião Laranjeiras|11586|BA
2930105|N6|Município|Senhor do Bonfim|79813|BA
2930154|N6|Município|Serra do Ramalho|31362|BA
2930204|N6|Município|Sento Sé|41279|BA
2930303|N6|Município|Serra Dourada|17261|BA
2930402|N6|Município|Serra Preta|14531|BA
2930501|N6|Município|Serrinha|81693|BA
2930600|N6|Município|Serrolândia|13490|BA
2930709|N6|Município|Simões Filho|137117|BA
2930758|N6|Município|Sítio do Mato|13104|BA
2930766|N6|Município|Sítio do Quinto|9431|BA
2930774|N6|Município|Sobradinho|23274|BA
2930808|N6|Município|Souto Soares|17118|BA
2930907|N6|Município|Tabocas do Brejo Velho|12515|BA
2931004|N6|Município|Tanhaçu|20383|BA
2931053|N6|Município|Tanque Novo|17518|BA
2931103|N6|Município|Tanquinho|7936|BA
2931202|N6|Município|Taperoá|21421|BA
2931301|N6|Município|Tapiramutá|16939|BA
2931350|N6|Município|Teixeira de Freitas|164290|BA
2931400|N6|Município|Teodoro Sampaio|7296|BA
2931509|N6|Município|Teofilândia|22590|BA
2931608|N6|Município|Teolândia|15097|BA
2931707|N6|Município|Terra Nova|13018|BA
2931806|N6|Município|Tremedal|15996|BA
2931905|N6|Município|Tucano|50903|BA
2932002|N6|Município|Uauá|23991|BA
2932101|N6|Município|Ubaíra|19860|BA
2932200|N6|Município|Ubaitaba|18647|BA
2932309|N6|Município|Ubatã|27481|BA
2932408|N6|Município|Uibaí|13894|BA
2932457|N6|Município|Umburanas|19573|BA
2932507|N6|Município|Una|18108|BA
2932606|N6|Município|Urandi|16672|BA
2932705|N6|Município|Uruçuca|20312|BA
2932804|N6|Município|Utinga|19330|BA
2932903|N6|Município|Valença|97873|BA
2933000|N6|Município|Valente|29111|BA
2933059|N6|Município|Várzea da Roça|14135|BA
2933109|N6|Município|Várzea do Poço|9247|BA
2933158|N6|Município|Várzea Nova|12556|BA
2933174|N6|Município|Varzedo|8734|BA
2933208|N6|Município|Vera Cruz|44185|BA
2933257|N6|Município|Vereda|6105|BA
2933307|N6|Município|Vitória da Conquista|343643|BA
2933406|N6|Município|Wagner|9342|BA
2933455|N6|Município|Wanderley|12125|BA
2933505|N6|Município|Wenceslau Guimarães|20862|BA
2933604|N6|Município|Xique-Xique|46562|BA
3100104|N6|Município|Abadia dos Dourados|7022|MG
3100203|N6|Município|Abaeté|23263|MG
3100302|N6|Município|Abre Campo|13434|MG
3100401|N6|Município|Acaiaca|3995|MG
3100500|N6|Município|Açucena|9270|MG
3100609|N6|Município|Água Boa|13319|MG
3100708|N6|Município|Água Comprida|1986|MG
3100807|N6|Município|Aguanil|4557|MG
3100906|N6|Município|Águas Formosas|19285|MG
3101003|N6|Município|Águas Vermelhas|13656|MG
3101102|N6|Município|Aimorés|25116|MG
3101201|N6|Município|Aiuruoca|5949|MG
3101300|N6|Município|Alagoa|2657|MG
3101409|N6|Município|Albertina|3015|MG
3101508|N6|Município|Além Paraíba|35438|MG
3101607|N6|Município|Alfenas|80973|MG
3101631|N6|Município|Alfredo Vasconcelos|7052|MG
3101706|N6|Município|Almenara|42380|MG
3101805|N6|Município|Alpercata|7448|MG
3101904|N6|Município|Alpinópolis|20059|MG
3102001|N6|Município|Alterosa|14566|MG
3102050|N6|Município|Alto Caparaó|5938|MG
3102100|N6|Município|Alto Rio Doce|10723|MG
3102209|N6|Município|Alvarenga|3783|MG
3102308|N6|Município|Alvinópolis|15135|MG
3102407|N6|Município|Alvorada de Minas|3605|MG
3102506|N6|Município|Amparo do Serra|4643|MG
3102605|N6|Município|Andradas|41704|MG
3102704|N6|Município|Cachoeira de Pajeú|9470|MG
3102803|N6|Município|Andrelândia|12189|MG
3102852|N6|Município|Angelândia|8594|MG
3102902|N6|Município|Antônio Carlos|11471|MG
3103009|N6|Município|Antônio Dias|9233|MG
3103108|N6|Município|Antônio Prado de Minas|1577|MG
3103207|N6|Município|Araçaí|2360|MG
3103306|N6|Município|Aracitaba|2056|MG
3103405|N6|Município|Araçuaí|36715|MG
3103504|N6|Município|Araguari|118361|MG
3103603|N6|Município|Arantina|2779|MG
3103702|N6|Município|Araponga|8467|MG
3103751|N6|Município|Araporã|6992|MG
3103801|N6|Município|Arapuá|2836|MG
3103900|N6|Município|Araújos|9523|MG
3104007|N6|Município|Araxá|108403|MG
3104106|N6|Município|Arceburgo|10990|MG
3104205|N6|Município|Arcos|40658|MG
3104304|N6|Município|Areado|15288|MG
3104403|N6|Município|Argirita|2681|MG
3104452|N6|Município|Aricanduva|5305|MG
3104502|N6|Município|Arinos|17850|MG
3104601|N6|Município|Astolfo Dutra|14358|MG
3104700|N6|Município|Ataléia|12496|MG
3104809|N6|Município|Augusto de Lima|4833|MG
3104908|N6|Município|Baependi|19249|MG
3105004|N6|Município|Baldim|7780|MG
3105103|N6|Município|Bambuí|23964|MG
3105202|N6|Município|Bandeira|4738|MG
3105301|N6|Município|Bandeira do Sul|5808|MG
3105400|N6|Município|Barão de Cocais|33232|MG
3105509|N6|Município|Barão de Monte Alto|5311|MG
3105608|N6|Município|Barbacena|139061|MG
3105707|N6|Município|Barra Longa|4905|MG
3105905|N6|Município|Barroso|20981|MG
3106002|N6|Município|Bela Vista de Minas|10269|MG
3106101|N6|Município|Belmiro Braga|3422|MG
3106200|N6|Município|Belo Horizonte|2530701|MG
3106309|N6|Município|Belo Oriente|27277|MG
3106408|N6|Município|Belo Vale|7723|MG
3106507|N6|Município|Berilo|11813|MG
3106606|N6|Município|Bertópolis|4609|MG
3106655|N6|Município|Berizal|4792|MG
3106705|N6|Município|Betim|450024|MG
3106804|N6|Município|Bias Fortes|3282|MG
3106903|N6|Município|Bicas|14612|MG
3107000|N6|Município|Biquinhas|2482|MG
3107109|N6|Município|Boa Esperança|40308|MG
3107208|N6|Município|Bocaina de Minas|5088|MG
3107307|N6|Município|Bocaiúva|50521|MG
3107406|N6|Município|Bom Despacho|51436|MG
3107505|N6|Município|Bom Jardim de Minas|6444|MG
3107604|N6|Município|Bom Jesus da Penha|4270|MG
3107703|N6|Município|Bom Jesus do Amparo|6182|MG
3107802|N6|Município|Bom Jesus do Galho|14792|MG
3107901|N6|Município|Bom Repouso|10527|MG
3108008|N6|Município|Bom Sucesso|17612|MG
3108107|N6|Município|Bonfim|6852|MG
3108206|N6|Município|Bonfinópolis de Minas|5397|MG
3108255|N6|Município|Bonito de Minas|11502|MG
3108305|N6|Município|Borda da Mata|19809|MG
3108404|N6|Município|Botelhos|14927|MG
3108503|N6|Município|Botumirim|6259|MG
3108552|N6|Município|Brasilândia de Minas|16950|MG
3108602|N6|Município|Brasília de Minas|32460|MG
3108701|N6|Município|Brás Pires|4255|MG
3108800|N6|Município|Braúnas|4737|MG
3108909|N6|Município|Brazópolis|14364|MG
3109006|N6|Município|Brumadinho|41208|MG
3109105|N6|Município|Bueno Brandão|10982|MG
3109204|N6|Município|Buenópolis|10342|MG
3109253|N6|Município|Bugre|3984|MG
3109303|N6|Município|Buritis|25179|MG
3109402|N6|Município|Buritizeiro|28184|MG
3109451|N6|Município|Cabeceira Grande|7025|MG
3109501|N6|Município|Cabo Verde|14074|MG
3109600|N6|Município|Cachoeira da Prata|3580|MG
3109709|N6|Município|Cachoeira de Minas|11609|MG
3109808|N6|Município|Cachoeira Dourada|2720|MG
3109907|N6|Município|Caetanópolis|11869|MG
3110004|N6|Município|Caeté|45364|MG
3110103|N6|Município|Caiana|5584|MG
3110202|N6|Município|Cajuri|3961|MG
3110301|N6|Município|Caldas|14600|MG
3110400|N6|Município|Camacho|2839|MG
3110509|N6|Município|Camanducaia|21831|MG
3110608|N6|Município|Cambuí|30068|MG
3110707|N6|Município|Cambuquira|12810|MG
3110806|N6|Município|Campanário|3739|MG
3110905|N6|Município|Campanha|16855|MG
3111002|N6|Município|Campestre|21052|MG
3111101|N6|Município|Campina Verde|19759|MG
